,@type,id,name,shortName,country,countryCode,geometry,masl,validFrom,county,countyId,municipality,municipalityId,stationHolders,externalIds,wigosId,wmoId,icaoCodes,shipCodes
454,SensorSystem,SN64590,FV65 ØVRE RINDAL,FV65 Øvre Rindal,Norge,NO,"{'@type': 'Point', 'coordinates': [9.4367, 63.097], 'nearest': False}",295.0,2014-12-01T00:00:00.000Z,TRØNDELAG,50.0,RINDAL,5061.0,['STATENS VEGVESEN'],"['1529017', '324']",0-578-0-64590,,,
455,SensorSystem,SN1674900,RHODES (AIRPORT),,Hellas,GR,"{'@type': 'Point', 'coordinates': [28.0880555555556, 36.4019444444444], 'nearest': False}",6.0,2006-06-12T00:00:00.000Z,,,,,[],"['0-20000-0-16749', 'LGRP']",,16749.0,['LGRP'],
456,SensorSystem,SN12960,SJUSJØEN - STORÅSEN,Sjusjøen,Norge,NO,"{'@type': 'Point', 'coordinates': [10.7088, 61.1638], 'nearest': False}",930.0,1977-11-01T00:00:00.000Z,INNLANDET,34.0,RINGSAKER,3411.0,['MET.NO'],['10.249.1.144'],0-578-0-12960,,,
457,SensorSystem,SN280500,UTSJOKI KEVO,,Finland,FI,"{'@type': 'Point', 'coordinates': [27.0066666666667, 69.7563888888889], 'nearest': False}",107.0,2006-06-12T00:00:00.000Z,,,,,['FMI (FINLANDS METEOROLOGISKE INSTITUTT)'],['0-20000-0-02805'],,2805.0,,
458,SensorSystem,SN50570,SKREDDERDALEN,Skredderdalen,Norge,NO,"{'@type': 'Point', 'coordinates': [5.3358, 60.404], 'nearest': False}",175.0,2016-08-10T00:00:00.000Z,VESTLAND,46.0,BERGEN,4601.0,['BERGEN KOMMUNE'],,0-578-0-50570,,,
459,SensorSystem,SN214710,MALÅ,Malå,Sverige,SE,"{'@type': 'Point', 'coordinates': [18.7431, 65.1808], 'nearest': False}",320.0,1962-01-01T00:00:00.000Z,,,VÄSTERBOTTENS LÄN,7522400.0,['SMHI'],['158750'],,,,
460,SensorSystem,SN54320,BORGUND - LO,Borgund,Norge,NO,"{'@type': 'Point', 'coordinates': [7.818, 61.0583], 'nearest': False}",407.0,1974-10-01T00:00:00.000Z,VESTLAND,46.0,LÆRDAL,4642.0,['ØSTFOLD ENERGI'],,0-578-0-54320,,,
461,SensorSystem,SN64970,FV65 NORDMARKA I SURNADAL,FV65 Nordmarka i Surnadal,Norge,NO,"{'@type': 'Point', 'coordinates': [8.6638, 63.0075], 'nearest': False}",244.0,2019-01-24T00:00:00.000Z,MØRE OG ROMSDAL,15.0,SURNADAL,1566.0,['STATENS VEGVESEN'],"['1788', '3000026']",0-578-0-64970,,,
462,SensorSystem,SN3352600,Ivano-Frankivsk,,Ukraina,UA,"{'@type': 'Point', 'coordinates': [24.6891666666667, 48.8891666666667], 'nearest': False}",280.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-33526'],,33526.0,,
463,SensorSystem,SN76965,OSEBERG C,Oseberg C ,Norge,NO,"{'@type': 'Point', 'coordinates': [2.7757, 60.6083], 'nearest': False}",,2014-01-01T00:00:00.000Z,NORDSJØEN,26.0,NORDSJØEN,2600.0,['EQUINOR ASA'],['LF5B'],0-578-0-76965,,,['LF5B']
464,SensorSystem,SN99700,BJØRNØYA RADIOSONDESTASJON,Bjørnøya,Svalbard og Jan Mayen,SJ,"{'@type': 'Point', 'coordinates': [18.9977, 74.5033], 'nearest': False}",18.0,1956-09-01T00:00:00.000Z,SVALBARD,21.0,SVALBARD,2100.0,['MET.NO'],['0-20001-0-01028'],0-20000-0-01028,1028.0,,
465,SensorSystem,SN1151800,PRAHA/RUZYNE,,Tsjekkiske republikk,CZ,"{'@type': 'Point', 'coordinates': [14.2555555555556, 50.1002777777778], 'nearest': False}",380.0,2006-06-12T00:00:00.000Z,,,,,[],"['0-20000-0-11518', 'LKPR']",,11518.0,['LKPR'],
466,SensorSystem,SN31855,E134 AMBJØRNDALEN,E134 Ambjørndalen,Norge,NO,"{'@type': 'Point', 'coordinates': [8.585, 59.5873], 'nearest': False}",335.0,2012-01-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,HJARTDAL,3819.0,['STATENS VEGVESEN'],"['35', '829011']",0-578-0-31855,,,
467,SensorSystem,SN17850,ÅS,Ås (NMBU),Norge,NO,"{'@type': 'Point', 'coordinates': [10.7818, 59.6605], 'nearest': False}",92.0,1874-01-01T00:00:00.000Z,VIKEN,30.0,ÅS,3021.0,"['MET.NO', 'NORGES MILJØ- OG BIOVITENSKAPELIGE UNIVERSITET']","['0-20000-0-01463', '1463']",0-20000-0-01463,1463.0,,
468,SensorSystem,SN57030,FV609 HOLMEDAL VEST,FV609 Holmedal vest,Norge,NO,"{'@type': 'Point', 'coordinates': [5.1728, 61.3592], 'nearest': False}",62.0,2016-11-17T00:00:00.000Z,VESTLAND,46.0,ASKVOLL,4645.0,['STATENS VEGVESEN'],"['1429049', '1683']",0-578-0-57030,,,
469,SensorSystem,SN27261,TØNSBERG - VALLØ,Vallø,Norge,NO,"{'@type': 'Point', 'coordinates': [10.4985, 59.2625], 'nearest': False}",9.0,2020-02-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,TØNSBERG,3803.0,"['TØNSBERG KOMMUNE, INGENIØRVESENET']",['10.249.1.176'],0-578-0-27261,,,
470,SensorSystem,SN91060,SJURSNES,Sjursnes ,Norge,NO,"{'@type': 'Point', 'coordinates': [19.7092, 69.6017], 'nearest': False}",25.0,2009-01-15T00:00:00.000Z,TROMS OG FINNMARK,54.0,TROMSØ,5401.0,['TROMSØ KOMMUNE'],['20'],0-578-0-91060,,,
471,SensorSystem,SN245600,FILM,Film,Sverige,SE,"{'@type': 'Point', 'coordinates': [17.9044444444444, 60.2358333333333], 'nearest': False}",33.0,2006-06-12T00:00:00.000Z,,,,,['SMHI'],['0-20000-0-02456'],,2456.0,,
472,SensorSystem,SN37570,BORSÆ,Borsæ,Norge,NO,"{'@type': 'Point', 'coordinates': [7.829, 59.38], 'nearest': False}",740.0,1953-01-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,TOKKE,3824.0,['A/S SKAFSÅ KRAFTVERK'],,0-578-0-37570,,,
473,SensorSystem,SN242370,ÖSTMARK-ÅSARNA,Åsarna,Sverige,SE,"{'@type': 'Point', 'coordinates': [12.8538, 60.2788], 'nearest': False}",135.0,2013-11-01T00:00:00.000Z,,,TORSBY,7521737.0,['SMHI'],['102170'],,,,
474,SensorSystem,SN211040,HEMAVAN D,Hemavan D,Sverige,SE,"{'@type': 'Point', 'coordinates': [15.0885, 65.8224], 'nearest': False}",475.0,1965-06-01T00:00:00.000Z,,,STORUMAN,7522421.0,['SMHI'],['155940'],,,,
475,SensorSystem,SN90360,E8 SANDVIKEIDET,E8 Sandvikeidet,Norge,NO,"{'@type': 'Point', 'coordinates': [19.0087, 69.5463], 'nearest': False}",80.0,2013-06-11T00:00:00.000Z,TROMS OG FINNMARK,54.0,TROMSØ,5401.0,['STATENS VEGVESEN'],"['1900178', '258']",0-578-0-90360,,,
476,SensorSystem,SN32061,GVARV - NES BIOFORSK,Gvarv (Bioforsk),Norge,NO,"{'@type': 'Point', 'coordinates': [9.2118, 59.3822], 'nearest': False}",94.0,2005-01-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,MIDT-TELEMARK,3817.0,['NIBIO'],['75'],0-578-0-32061,,,
477,SensorSystem,SN4455,RV4 ÅNEBY,Åneby ,Norge,NO,"{'@type': 'Point', 'coordinates': [10.8467, 60.1107], 'nearest': False}",138.0,2018-11-28T00:00:00.000Z,VIKEN,30.0,NITTEDAL,3031.0,['STATENS VEGVESEN'],"['1763', '3000039']",0-578-0-4455,,,
478,SensorSystem,SN601100,TORSHAVN,,Danmark,DK,"{'@type': 'Point', 'coordinates': [-6.76472222222222, 62.0230555555556], 'nearest': False}",54.0,2006-06-12T00:00:00.000Z,,,,,['DANMARKS METEOROLOGISKE INSTITUT'],['0-20000-0-06011'],,6011.0,,
479,SensorSystem,SN27010,KONNERUD,Konnerud ,Norge,NO,"{'@type': 'Point', 'coordinates': [10.146, 59.713], 'nearest': False}",193.0,2010-03-19T00:00:00.000Z,VIKEN,30.0,DRAMMEN,3005.0,['DRAMMEN KOMMUNE'],['0-20000-0-01477'],0-20000-0-01477,1477.0,,
480,SensorSystem,SN65275,E39 HEMNEKJØLEN,E39 Hemnekjølen,Norge,NO,"{'@type': 'Point', 'coordinates': [9.3853, 63.228], 'nearest': False}",350.0,2014-09-11T00:00:00.000Z,TRØNDELAG,50.0,ORKLAND,5059.0,['STATENS VEGVESEN'],"['1629024', '302']",0-578-0-65275,,,
481,SensorSystem,SN57990,GJENGEDAL,Gjengedal,Norge,NO,"{'@type': 'Point', 'coordinates': [5.9468, 61.6594], 'nearest': False}",230.0,1972-01-01T00:00:00.000Z,VESTLAND,46.0,GLOPPEN,4650.0,['MET.NO'],,0-578-0-57990,,,
482,SensorSystem,SN76929,YME,Yme,Norge,NO,"{'@type': 'Point', 'coordinates': [4.5345, 57.8188], 'nearest': False}",50.0,1996-05-01T00:00:00.000Z,NORDSJØEN,26.0,NORDSJØEN,2600.0,['REPSOL NORGE AS'],"['6301007', 'LAON8', 'OU24']",0-578-0-76929,,,"['LAON8', 'OU24']"
483,SensorSystem,SN203100,RENSJON,Rensjön,Sverige,SE,"{'@type': 'Point', 'coordinates': [19.8394444444444, 68.0747222222222], 'nearest': False}",494.0,1995-12-01T00:00:00.000Z,,,KIRUNA,7522584.0,['SMHI'],"['0-20000-0-02031', '189720']",,2031.0,,
484,SensorSystem,SN59210,RV 15 MÅLØYBRUA,Måløy,Norge,NO,"{'@type': 'Point', 'coordinates': [5.1213, 61.9292], 'nearest': False}",10.0,2018-11-27T00:00:00.000Z,VESTLAND,46.0,KINN,4602.0,['STATENS VEGVESEN'],"['1776', '3000064']",0-578-0-59210,,,
485,SensorSystem,SN50310,KVAMSKOGEN - JONSHØGDI,Kvamskogen,Norge,NO,"{'@type': 'Point', 'coordinates': [5.964, 60.3887], 'nearest': False}",455.0,2006-08-01T00:00:00.000Z,VESTLAND,46.0,KVAM,4622.0,['MET.NO'],"['0-20000-0-01327', '10.249.0.236']",0-20000-0-01327,1327.0,,
486,SensorSystem,SN76938,ULA,Ula,Norge,NO,"{'@type': 'Point', 'coordinates': [2.8458, 57.408], 'nearest': False}",111.0,1986-01-01T00:00:00.000Z,NORDSJØEN,26.0,NORDSJØEN,2600.0,['AKER BP'],"['ENLA', 'LF4X']",0-20000-0-01409,1409.0,['ENLA'],['LF4X']
487,SensorSystem,SN85040,ROTVÆR,Rotvær,Norge,NO,"{'@type': 'Point', 'coordinates': [15.943, 68.368], 'nearest': False}",8.0,1938-06-03T00:00:00.000Z,NORDLAND,18.0,LØDINGEN,1851.0,['MET.NO'],['0-20000-0-01105'],0-20000-0-01105,1105.0,,
488,SensorSystem,SN51530,VOSSEVANGEN,Vossevangen,Norge,NO,"{'@type': 'Point', 'coordinates': [6.4265, 60.6252], 'nearest': False}",54.0,2004-01-22T00:00:00.000Z,VESTLAND,46.0,VOSS,4621.0,['MET.NO'],"['0-20000-0-01337', '10.249.1.193']",0-20000-0-01337,1337.0,,
489,SensorSystem,SN16845,E136 LORA,E136 Lora,Norge,NO,"{'@type': 'Point', 'coordinates': [8.6903, 62.147], 'nearest': False}",620.0,2011-01-01T00:00:00.000Z,INNLANDET,34.0,LESJA,3432.0,['STATENS VEGVESEN'],"['201', '529014']",0-578-0-16845,,,
490,SensorSystem,SN44900,OLTEDAL,Oltedal,Norge,NO,"{'@type': 'Point', 'coordinates': [6.0553, 58.8286], 'nearest': False}",44.0,1972-01-01T00:00:00.000Z,ROGALAND,11.0,GJESDAL,1122.0,['LYSE PRODUKSJON AS'],,0-578-0-44900,,,
491,SensorSystem,SN12700,LILLEHAMMER - VÅRSÆTERGRENDA,Vårsætergrenda ,Norge,NO,"{'@type': 'Point', 'coordinates': [10.5112, 61.104], 'nearest': False}",507.0,2015-11-17T00:00:00.000Z,INNLANDET,34.0,LILLEHAMMER,3405.0,['LILLEHAMMER KOMMUNE'],,0-578-0-12700,,,
492,SensorSystem,SN26750,FV35 HEMSDALEN HOF,FV35 Hemsdalen Hof,Norge,NO,"{'@type': 'Point', 'coordinates': [10.0597, 59.5702], 'nearest': False}",45.0,2012-01-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,HOLMESTRAND,3802.0,['STATENS VEGVESEN'],"['67', '729009']",0-578-0-26750,,,
493,SensorSystem,SN58860,TROLLEDALSEGGA,Trolledalsegga ,Norge,NO,"{'@type': 'Point', 'coordinates': [6.1065, 61.8902], 'nearest': False}",1020.0,2015-10-02T00:00:00.000Z,VESTLAND,46.0,STAD,4649.0,['MET.NO'],['10.249.0.249'],0-578-0-58860,,,
494,SensorSystem,SN79253,E12 UMBUKTA,E12 Umbukta,Norge,NO,"{'@type': 'Point', 'coordinates': [14.5837, 66.1657], 'nearest': False}",533.0,2006-03-15T00:00:00.000Z,NORDLAND,18.0,RANA,1833.0,['STATENS VEGVESEN'],"['1800193', '79']",0-578-0-79253,,,
495,SensorSystem,SN50175,AUSTEVOLL,Austevoll ,Norge,NO,"{'@type': 'Point', 'coordinates': [5.2038, 60.0167], 'nearest': False}",32.0,2012-04-27T00:00:00.000Z,VESTLAND,46.0,AUSTEVOLL,4625.0,['MET.NO'],"['0-20000-0-01418', '10.249.0.197']",0-20000-0-01418,1418.0,,
496,SensorSystem,SN50830,E16 INDRE ARNA,E16 Indre Arna,Norge,NO,"{'@type': 'Point', 'coordinates': [5.461, 60.4213], 'nearest': False}",20.0,2012-01-01T00:00:00.000Z,VESTLAND,46.0,BERGEN,4601.0,['STATENS VEGVESEN'],"['1229030', '176', '251']",0-578-0-50830,,,
497,SensorSystem,SN3190,SARPSBORG,Sarpsborg,Norge,NO,"{'@type': 'Point', 'coordinates': [11.1128, 59.2852], 'nearest': False}",57.0,1896-07-01T00:00:00.000Z,VIKEN,30.0,SARPSBORG,3003.0,"['SARPSBORG BRANNSTASJON', 'MET.NO']","['0-20000-0-01493', '10.249.0.217']",0-20000-0-01493,1493.0,,
498,SensorSystem,SN50525,RV555 SOTRABRUA,Sotrabrua,Norge,NO,"{'@type': 'Point', 'coordinates': [5.1555, 60.372], 'nearest': False}",30.0,2012-01-01T00:00:00.000Z,VESTLAND,46.0,ØYGARDEN,4626.0,['STATENS VEGVESEN'],"['1229038', '188', '331']",0-578-0-50525,,,
499,SensorSystem,SN224740,BORGVATTNET D,Borgvattnet D,Sverige,SE,"{'@type': 'Point', 'coordinates': [15.8283, 63.4248], 'nearest': False}",380.0,1969-11-01T00:00:00.000Z,,,JÄMTLANDS LÄN,7522300.0,['SMHI'],['135260'],,,,
500,SensorSystem,SN43895,FV44 KVASSHEIM,FV44 Kvassheim,Norge,NO,"{'@type': 'Point', 'coordinates': [5.6815, 58.5505], 'nearest': False}",10.0,2013-06-11T00:00:00.000Z,ROGALAND,11.0,HÅ,1119.0,['STATENS VEGVESEN'],"['1129012', '1139']",0-578-0-43895,,,
501,SensorSystem,SN45770,HJELMELAND,Hjelmeland,Norge,NO,"{'@type': 'Point', 'coordinates': [6.1498, 59.23], 'nearest': False}",43.0,2005-01-01T00:00:00.000Z,ROGALAND,11.0,HJELMELAND,1133.0,['NIBIO'],['8'],0-578-0-45770,,,
502,SensorSystem,SN56895,FV13 GAULARFJELL - MJELL,Fv13 Gaularfjell - Mjell,Norge,NO,"{'@type': 'Point', 'coordinates': [6.3215, 61.3457], 'nearest': False}",451.0,2017-07-06T00:00:00.000Z,VESTLAND,46.0,SUNNFJORD,4647.0,['STATENS VEGVESEN'],"['1429042', '1697']",0-578-0-56895,,,
503,SensorSystem,SN59820,FV654 HERØYBRUA ,FV654 Herøybrua,Norge,NO,"{'@type': 'Point', 'coordinates': [5.7208, 62.3195], 'nearest': False}",23.0,2020-09-16T00:00:00.000Z,MØRE OG ROMSDAL,15.0,HERØY,1515.0,['STATENS VEGVESEN'],"['1822', '3000046']",0-578-0-59820,,,
504,SensorSystem,SN2282000,PETROZAVODSK,,Russland,RU,"{'@type': 'Point', 'coordinates': [34.2666666666667, 61.8166666666667], 'nearest': False}",110.0,2006-06-12T00:00:00.000Z,,,,,['Росгидромет'],['0-20000-0-22820'],,22820.0,,
505,SensorSystem,SN5370,FV24 RASAN ,FV24 Rasan,Norge,NO,"{'@type': 'Point', 'coordinates': [11.5087, 60.5252], 'nearest': False}",263.0,2020-09-16T00:00:00.000Z,INNLANDET,34.0,STANGE,3413.0,['STATENS VEGVESEN'],"['1818', '3000272']",0-578-0-5370,,,
506,SensorSystem,SN99879,ADVENTDALEN - INNERHYTTA PINGO, ,Svalbard og Jan Mayen,SJ,"{'@type': 'Point', 'coordinates': [16.34423, 78.18883], 'nearest': False}",,2019-08-21T00:00:00.000Z,SVALBARD,21.0,SVALBARD,2100.0,['MET.NO'],,0-744-0-99879,,,
507,SensorSystem,SN94245,HAMMERFEST - MOLLA,Hammerfest ,Norge,NO,"{'@type': 'Point', 'coordinates': [23.6982, 70.668], 'nearest': False}",55.0,2003-12-04T00:00:00.000Z,TROMS OG FINNMARK,54.0,HAMMERFEST,5406.0,['HAMMERFEST KOMMUNE'],['18'],0-578-0-94245,,,
508,SensorSystem,SN17150,RYGGE,Rygge,Norge,NO,"{'@type': 'Point', 'coordinates': [10.798, 59.3742], 'nearest': False}",40.0,1955-03-01T00:00:00.000Z,VIKEN,30.0,MOSS,3002.0,"['AVINOR', 'MET.NO']","['0-20000-0-01494', '10.249.0.11', '10.249.0.155', 'ENRY']",0-20000-0-01494,1494.0,['ENRY'],
509,SensorSystem,SN18020,OSLO - LAMBERTSETER,Lambertseter,Norge,NO,"{'@type': 'Point', 'coordinates': [10.8185, 59.8775], 'nearest': False}",135.0,1985-05-15T00:00:00.000Z,OSLO,3.0,OSLO,301.0,"['OSLO KOMMUNE, VANN- OG AVLØPSETATEN']",['518101008'],0-578-0-18020,,,
510,SensorSystem,SN50507,FV285 BØNESSKOGEN,FV285 Bønesskogen,Norge,NO,"{'@type': 'Point', 'coordinates': [5.2992, 60.331], 'nearest': False}",90.0,2012-01-01T00:00:00.000Z,VESTLAND,46.0,BERGEN,4601.0,['STATENS VEGVESEN'],"['1229054', '185']",0-578-0-50507,,,
511,SensorSystem,SN1182600,PIESTANY,,Slovakia,SK,"{'@type': 'Point', 'coordinates': [17.8333333333333, 48.6166666666667], 'nearest': False}",163.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-11826'],,11826.0,,
512,SensorSystem,SN68173,TRONDHEIM - GLØSHAUGEN,Gløshaugen,Norge,NO,"{'@type': 'Point', 'coordinates': [10.4072, 63.4153], 'nearest': False}",60.0,2015-12-15T00:00:00.000Z,TRØNDELAG,50.0,TRONDHEIM,5001.0,['MET.NO'],['10.249.0.58'],0-578-0-68173,,,
513,SensorSystem,SN73466,NORDLI - SANDVIKA,NORDLI,Norge,NO,"{'@type': 'Point', 'coordinates': [13.5978, 64.4595], 'nearest': False}",420.0,2019-09-25T00:00:00.000Z,TRØNDELAG,50.0,LIERNE,5042.0,['MET.NO'],,0-578-0-73466,,,
514,SensorSystem,SN67150,LEINSTRAND,Leinstrand,Norge,NO,"{'@type': 'Point', 'coordinates': [10.2733, 63.3281], 'nearest': False}",13.0,1960-08-01T00:00:00.000Z,TRØNDELAG,50.0,TRONDHEIM,5001.0,['MET.NO'],,0-578-0-67150,,,
515,SensorSystem,SN84905,E10 BJØRNFJELL,E10 Bjørnfjell ,Norge,NO,"{'@type': 'Point', 'coordinates': [18.1035, 68.436], 'nearest': False}",499.0,2014-12-01T00:00:00.000Z,NORDLAND,18.0,NARVIK,1806.0,['STATENS VEGVESEN'],"['1829017', '323']",0-578-0-84905,,,
516,SensorSystem,SN55720,SKARDSBØFJELLET,Skardsbøfjellet ,Norge,NO,"{'@type': 'Point', 'coordinates': [7.0183, 61.2168], 'nearest': False}",713.0,2019-09-19T00:00:00.000Z,VESTLAND,46.0,SOGNDAL,4640.0,['STATNETT'],,0-578-0-55720,,,
517,SensorSystem,SN19958,SYLLING,Sylling,Norge,NO,"{'@type': 'Point', 'coordinates': [10.2937, 59.8953], 'nearest': False}",88.0,2020-04-17T00:00:00.000Z,VIKEN,30.0,LIER,3049.0,['LIER KOMMUNE'],['518101055'],0-578-0-19958,,,
518,SensorSystem,SN76750,SANDNESSJØEN LH - STOKKA,Sandnessjøen,Norge,NO,"{'@type': 'Point', 'coordinates': [12.4783, 65.9635], 'nearest': False}",17.0,1968-07-01T00:00:00.000Z,NORDLAND,18.0,ALSTAHAUG,1820.0,['AVINOR'],"['0-20000-0-01116', '10.249.0.14', 'ENST']",0-20000-0-01116,1116.0,['ENST'],
519,SensorSystem,SN605200,THYBOROEN,,Danmark,DK,"{'@type': 'Point', 'coordinates': [8.215, 56.7066666666667], 'nearest': False}",2.0,2006-06-12T00:00:00.000Z,,,,,['DANMARKS METEOROLOGISKE INSTITUT'],['0-20000-0-06052'],,6052.0,,
520,SensorSystem,SN30428,RV36 FJÆREKILEN,Fjærekilen,Norge,NO,"{'@type': 'Point', 'coordinates': [9.5403, 59.1855], 'nearest': False}",20.0,2012-01-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,SKIEN,3807.0,['STATENS VEGVESEN'],"['42', '829004']",0-578-0-30428,,,
521,SensorSystem,SN90800,TORSVÅG FYR,Torsvåg fyr,Norge,NO,"{'@type': 'Point', 'coordinates': [19.4997, 70.2452], 'nearest': False}",21.0,1933-09-11T00:00:00.000Z,TROMS OG FINNMARK,54.0,KARLSØY,5423.0,['MET.NO'],"['0-20000-0-01033', '10.249.1.135']",0-20000-0-01033,1033.0,,
522,SensorSystem,SN52535,FEDJE,Fedje,Norge,NO,"{'@type': 'Point', 'coordinates': [4.715, 60.7525], 'nearest': False}",19.0,2004-08-23T00:00:00.000Z,VESTLAND,46.0,FEDJE,4633.0,['MET.NO'],"['0-20000-0-01307', '10.249.0.205']",0-20000-0-01307,1307.0,,
523,SensorSystem,SN294200,KANKAANPAA NIINISALO PUOLVOIM,,Finland,FI,"{'@type': 'Point', 'coordinates': [22.4633333333333, 61.8386111111111], 'nearest': False}",124.0,2006-06-12T00:00:00.000Z,,,,,['FMI (FINLANDS METEOROLOGISKE INSTITUTT)'],['0-20000-0-02942'],,2942.0,,
524,SensorSystem,SN1561400,SOFIA (OBSERV.),,Bulgaria,BG,"{'@type': 'Point', 'coordinates': [23.3833333333333, 42.65], 'nearest': False}",595.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-15614'],,15614.0,,
525,SensorSystem,SN99870,ADVENTDALEN,Adventdalen ,Svalbard og Jan Mayen,SJ,"{'@type': 'Point', 'coordinates': [15.831, 78.2022], 'nearest': False}",15.0,2016-11-21T00:00:00.000Z,SVALBARD,21.0,SVALBARD,2100.0,"['UNIS', 'MET.NO']",['10.249.1.87'],0-744-0-99870,,,
526,SensorSystem,SN1065500,WUERZBURG,,Tyskland,DE,"{'@type': 'Point', 'coordinates': [9.95777777777778, 49.7702777777778], 'nearest': False}",268.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-10655'],,10655.0,,
527,SensorSystem,SN86520,SORTLAND - KLEIVA,Kleiva,Norge,NO,"{'@type': 'Point', 'coordinates': [15.2832, 68.648], 'nearest': False}",14.0,1956-01-01T00:00:00.000Z,NORDLAND,18.0,SORTLAND,1870.0,['NIBIO'],['31'],0-578-0-86520,,,
528,SensorSystem,SN18980,OSLO - LILLEAKER,Lilleaker,Norge,NO,"{'@type': 'Point', 'coordinates': [10.635, 59.9185], 'nearest': False}",23.0,2000-01-01T00:00:00.000Z,OSLO,3.0,OSLO,301.0,"['OSLO KOMMUNE, VANN- OG AVLØPSETATEN']",['518101027'],0-578-0-18980,,,
529,SensorSystem,SN40405,RV9 BYKLE,Rv9 Bykle,Norge,NO,"{'@type': 'Point', 'coordinates': [7.3405, 59.3501], 'nearest': False}",590.0,2021-11-18T00:00:00.000Z,AGDER,42.0,BYKLE,4222.0,['STATENS VEGVESEN'],"['3000607', '62377']",0-578-0-40405,,,
530,SensorSystem,SN39750,BYGLANDSFJORD - NESET,Byglandsfjord ,Norge,NO,"{'@type': 'Point', 'coordinates': [7.803, 58.6863], 'nearest': False}",207.0,2011-09-23T00:00:00.000Z,AGDER,42.0,BYGLAND,4220.0,['MET.NO'],"['0-20000-0-01442', '10.249.0.186']",0-20000-0-01442,1442.0,,
531,SensorSystem,SN76956,GOLIAT FPSO,Goliat ,Norge,NO,"{'@type': 'Point', 'coordinates': [22.25, 71.3112], 'nearest': False}",46.0,2015-09-09T00:00:00.000Z,BARENTSHAVET,25.0,BARENTSHAVET,2500.0,['ENI NORGE'],"['ENUG', 'LF8G']",0-578-0-76956,,['ENUG'],['LF8G']
532,SensorSystem,SN63705,OPPDAL - SÆTER,Oppdal,Norge,NO,"{'@type': 'Point', 'coordinates': [9.666, 62.6027], 'nearest': False}",604.0,1999-12-01T00:00:00.000Z,TRØNDELAG,50.0,OPPDAL,5021.0,['MET.NO'],"['0-20000-0-01245', '10.249.0.148']",0-20000-0-01245,1245.0,,
533,SensorSystem,SN52750,FRØYSET,Risnes,Norge,NO,"{'@type': 'Point', 'coordinates': [5.2108, 60.8462], 'nearest': False}",13.0,1895-05-09T00:00:00.000Z,VESTLAND,46.0,MASFJORDEN,4634.0,['MET.NO'],,0-578-0-52750,,,
534,SensorSystem,SN77037,MS NORDBJØRN,NORDBJØRN,Norge,NO,,,2019-10-07T00:00:00.000Z,,28.0,SKIP,2800.0,"['NIVA', 'MET.NO']",['LAOU7'],0-578-0-77037,,,['LAOU7']
535,SensorSystem,SN207290,KANGOS D,Kangos D,Sverige,SE,"{'@type': 'Point', 'coordinates': [22.6647, 67.4954], 'nearest': False}",230.0,1974-06-01T00:00:00.000Z,,,NORRBOTTENS LÄN,7522500.0,['SMHI'],['182850'],,,,
536,SensorSystem,SN27315,RAMNES - KILE VESTRE,Ramnes (Kile) ,Norge,NO,"{'@type': 'Point', 'coordinates': [10.2397, 59.3808], 'nearest': False}",39.0,2005-01-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,TØNSBERG,3803.0,['NIBIO'],['2'],0-578-0-27315,,,
537,SensorSystem,SN19940,LIER,Lier,Norge,NO,"{'@type': 'Point', 'coordinates': [10.2598, 59.7908], 'nearest': False}",39.0,2005-01-01T00:00:00.000Z,VIKEN,30.0,LIER,3049.0,['NIBIO'],['19'],0-578-0-19940,,,
538,SensorSystem,SN69420,KLUKSDAL,Kluksdal,Norge,NO,"{'@type': 'Point', 'coordinates': [11.9045, 63.2855], 'nearest': False}",521.0,2000-09-01T00:00:00.000Z,TRØNDELAG,50.0,MERÅKER,5034.0,['MET.NO'],,0-578-0-69420,,,
539,SensorSystem,SN33990,E134 HAUKELIFJELL,E134 Haukelifjell,Norge,NO,"{'@type': 'Point', 'coordinates': [7.0873, 59.8498], 'nearest': False}",990.0,2013-07-24T00:00:00.000Z,VESTLAND,46.0,ULLENSVANG,4618.0,['STATENS VEGVESEN'],"['1229026', '269']",0-578-0-33990,,,
540,SensorSystem,SN30249,LANGANGEN,Langangen ,Norge,NO,"{'@type': 'Point', 'coordinates': [9.802, 59.0875], 'nearest': False}",5.0,2015-03-18T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,PORSGRUNN,3806.0,['PORSGRUNN KOMMUNE'],['501151102'],0-578-0-30249,,,
541,SensorSystem,SN804500,VIGO/PEINADOR,,Spania,ES,"{'@type': 'Point', 'coordinates': [-8.62388888888889, 42.2386111111111], 'nearest': False}",261.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-08045'],,8045.0,,
